      0.000     0.000    -3.481    -5.371    -5.967    -5.635    -4.733    -3.572    -2.393    -1.354    -0.545     0.009     0.321     0.433     0.398     0.272     0.102    -0.074    -0.231    -0.355    -0.439    -0.487    -0.503    -0.496    -0.474    -0.445    -0.414    -0.385    -0.362    -0.344    -0.332    -0.325    -0.321    -0.320    -0.320    -0.320    -0.319    -0.318    -0.317    -0.314    -0.310    -0.306    -0.302    -0.297    -0.293    -0.288    -0.284    -0.280    -0.276    -0.272    -0.269    -0.265    -0.262    -0.259    -0.255    -0.252    -0.249    -0.246    -0.243    -0.240    -0.237    -0.234    -0.231    -0.228    -0.225    -0.222    -0.219    -0.216    -0.213    -0.210    -0.207    -0.204    -0.201    -0.197    -0.194    -0.191    -0.187    -0.183    -0.180    -0.176    -0.172    -0.168    -0.163    -0.159    -0.154    -0.149    -0.144    -0.139    -0.134    -0.128    -0.122    -0.116    -0.109    -0.102    -0.094    -0.085    -0.076    -0.064    -0.050    -0.031     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     -3.481     0.000     3.481     5.371     5.967     5.635     4.733     3.572     2.393     1.354     0.545    -0.009    -0.321    -0.433    -0.398    -0.272    -0.102     0.074     0.231     0.355     0.439     0.487     0.503     0.496     0.474     0.445     0.414     0.385     0.362     0.344     0.332     0.325     0.321     0.320     0.320     0.320     0.319     0.318     0.317     0.314     0.310     0.306     0.302     0.297     0.293     0.288     0.284     0.280     0.276     0.272     0.269     0.265     0.262     0.259     0.255     0.252     0.249     0.246     0.243     0.240     0.237     0.234     0.231     0.228     0.225     0.222     0.219     0.216     0.213     0.210     0.207     0.204     0.201     0.197     0.194     0.191     0.187     0.183     0.180     0.176     0.172     0.168     0.163     0.159     0.154     0.149     0.144     0.139     0.134     0.128     0.122     0.116     0.109     0.102     0.094     0.085     0.076     0.064     0.050     0.031     0.000    -0.031
     -6.924     0.000     6.924    10.684    11.871    11.205     9.405     7.089     4.736     2.664     1.049    -0.055    -0.677    -0.900    -0.832    -0.580    -0.240     0.112     0.425     0.671     0.840     0.934     0.967     0.953     0.909     0.850     0.789     0.732     0.685     0.650     0.626     0.611     0.604     0.601     0.601     0.601     0.601     0.599     0.595     0.590     0.583     0.575     0.566     0.557     0.548     0.539     0.530     0.522     0.514     0.507     0.500     0.493     0.486     0.480     0.473     0.467     0.461     0.455     0.449     0.443     0.437     0.431     0.425     0.419     0.413     0.407     0.401     0.396     0.390     0.384     0.378     0.371     0.365     0.359     0.352     0.345     0.338     0.331     0.323     0.316     0.308     0.299     0.291     0.282     0.273     0.263     0.253     0.243     0.232     0.221     0.209     0.197     0.184     0.170     0.155     0.139     0.120     0.099     0.074     0.042     0.000    -0.042
    -10.317     0.000    10.317    15.921    17.687    16.689    13.997    10.537     7.021     3.926     1.513    -0.136    -1.065    -1.398    -1.294    -0.917    -0.410     0.116     0.584     0.952     1.204     1.345     1.394     1.373     1.307     1.220     1.128     1.043     0.973     0.920     0.884     0.863     0.852     0.848     0.848     0.848     0.847     0.845     0.839     0.831     0.820     0.808     0.795     0.782     0.768     0.755     0.742     0.730     0.718     0.707     0.697     0.687     0.677     0.667     0.658     0.648     0.639     0.630     0.621     0.612     0.603     0.594     0.586     0.577     0.568     0.560     0.551     0.543     0.534     0.525     0.516     0.507     0.497     0.488     0.478     0.468     0.458     0.447     0.436     0.425     0.413     0.401     0.388     0.375     0.362     0.348     0.333     0.318     0.302     0.286     0.269     0.251     0.233     0.213     0.192     0.169     0.143     0.115     0.082     0.045     0.000    -0.045
    -13.648     0.000    13.648    21.060    23.391    22.062    18.490    13.902     9.240     5.137     1.938    -0.247    -1.478    -1.918    -1.780    -1.280    -0.607     0.091     0.713     1.201     1.535     1.722     1.786     1.758     1.671     1.555     1.433     1.321     1.228     1.158     1.111     1.082     1.068     1.063     1.062     1.063     1.062     1.058     1.051     1.040     1.027     1.011     0.994     0.976     0.958     0.940     0.923     0.907     0.892     0.878     0.864     0.850     0.837     0.825     0.812     0.800     0.788     0.776     0.764     0.752     0.741     0.729     0.718     0.707     0.695     0.684     0.673     0.661     0.650     0.638     0.627     0.615     0.603     0.590     0.577     0.564     0.551     0.537     0.522     0.508     0.492     0.477     0.460     0.443     0.426     0.408     0.389     0.370     0.350     0.329     0.308     0.285     0.261     0.237     0.210     0.182     0.151     0.118     0.082     0.042     0.000    -0.042
    -16.903     0.000    16.903    26.080    28.960    27.304    22.867    17.171    11.385     6.294     2.325    -0.385    -1.911    -2.456    -2.284    -1.661    -0.825     0.042     0.814     1.420     1.835     2.067     2.146     2.111     2.003     1.859     1.707     1.568     1.453     1.366     1.308     1.272     1.255     1.248     1.248     1.249     1.248     1.243     1.235     1.221     1.205     1.185     1.164     1.142     1.120     1.098     1.077     1.058     1.039     1.021     1.004     0.987     0.971     0.956     0.940     0.925     0.911     0.896     0.882     0.867     0.853     0.839     0.825     0.811     0.798     0.784     0.770     0.756     0.742     0.728     0.714     0.700     0.685     0.670     0.654     0.638     0.622     0.605     0.588     0.570     0.551     0.532     0.513     0.492     0.471     0.450     0.427     0.404     0.380     0.356     0.330     0.304     0.276     0.247     0.217     0.185     0.151     0.115     0.077     0.038     0.000    -0.038
    -20.068     0.000    20.068    30.960    34.371    32.392    27.111    20.333    13.450     7.395     2.676    -0.546    -2.359    -3.006    -2.799    -2.057    -1.060    -0.028     0.891     1.612     2.105     2.382     2.476     2.434     2.306     2.134     1.953     1.788     1.651     1.548     1.478     1.436     1.415     1.408     1.408     1.409     1.408     1.403     1.393     1.377     1.357     1.334     1.309     1.283     1.257     1.232     1.207     1.184     1.162     1.141     1.120     1.101     1.082     1.064     1.046     1.029     1.011     0.994     0.977     0.960     0.944     0.927     0.911     0.895     0.879     0.863     0.847     0.831     0.815     0.799     0.782     0.765     0.748     0.730     0.713     0.694     0.675     0.656     0.636     0.615     0.594     0.572     0.549     0.526     0.502     0.477     0.452     0.425     0.398     0.370     0.342     0.312     0.281     0.249     0.216     0.182     0.146     0.108     0.070     0.033     0.000    -0.033
    -23.131     0.000    23.131    35.681    39.602    37.308    31.204    23.377    15.429     8.439     2.991    -0.726    -2.817    -3.561    -3.319    -2.460    -1.308    -0.115     0.947     1.780     2.350     2.669     2.777     2.729     2.581     2.382     2.174     1.982     1.824     1.706     1.625     1.577     1.553     1.545     1.545     1.547     1.546     1.540     1.528     1.511     1.488     1.461     1.433     1.403     1.373     1.344     1.316     1.289     1.264     1.240     1.217     1.195     1.174     1.153     1.133     1.113     1.093     1.073     1.054     1.035     1.017     0.998     0.980     0.962     0.944     0.926     0.908     0.890     0.871     0.853     0.834     0.816     0.796     0.777     0.757     0.736     0.715     0.693     0.671     0.648     0.624     0.599     0.574     0.548     0.522     0.494     0.466     0.437     0.408     0.377     0.346     0.314     0.281     0.247     0.212     0.176     0.139     0.101     0.063     0.028     0.000    -0.028
    -26.079     0.000    26.079    40.224    44.635    42.033    35.134    26.292    17.317     9.423     3.274    -0.921    -3.279    -4.116    -3.840    -2.868    -1.564    -0.215     0.985     1.926     2.571     2.931     3.053     2.998     2.830     2.606     2.370     2.154     1.976     1.842     1.751     1.697     1.671     1.662     1.662     1.664     1.664     1.657     1.644     1.624     1.599     1.570     1.537     1.504     1.471     1.438     1.407     1.377     1.349     1.322     1.297     1.272     1.248     1.225     1.203     1.181     1.159     1.137     1.116     1.095     1.075     1.054     1.034     1.014     0.994     0.974     0.955     0.935     0.915     0.895     0.875     0.854     0.833     0.811     0.789     0.767     0.744     0.720     0.696     0.671     0.645     0.619     0.591     0.563     0.535     0.505     0.475     0.444     0.412     0.380     0.347     0.313     0.278     0.243     0.207     0.170     0.132     0.094     0.057     0.025     0.000    -0.025
